id,source,source_relative_path,category,type,extension,extraction_method,chunk_id,total_chunks,date_ajout,text_len,text
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_17,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,17,25,2026-06-12T15:13:57.163610,900,livraison et les factures à partir de Sage X3. • Acquérir les données du stock à partir de Sage X3. (Option) | | | | | 1 | 0.5 | 1.5 | | | | | | | E012.03 | get messages by conversation id ( with paginatin scroll to paginate ) | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.75 | 0.375 | 1.125 | | | | | | | E012.04 | send message | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.25 | 0.125 | 0.375 | | | | | | | E012.05 | send message with attachment | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.75 | 0.375 | 1.125 | | | | | | | E012.06 | display selected attchement | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 1 | 0.5 | 1.5 | | | | | | | E012.07 | display message attachement | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.25 | 0.125 | 0.375 |
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_18,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,18,25,2026-06-12T15:13:57.163610,890,| Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.25 | 0.125 | 0.375 | | | | | | | E012.08 | display contact information | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.5 | 0.25 | 0.75 | | | | | | | E012.09 | list conversation attachments | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 1.5 | 0.75 | 2.25 | | | | | | | E012.10 | mark msg as seen | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.5 | 0.25 | 0.75 | | | | | | | E012.11 | mark all conversation as seen | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.25 | 0.125 | 0.375 | | | | | | | E012.12 | list notifications | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.75 | 0.375 | 1.125 | | | | | | | E012.13 | display conversation on the side bar | Frontend |
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_19,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,19,25,2026-06-12T15:13:57.163610,893,| | 0.75 | 0.375 | 1.125 | | | | | | | E012.13 | display conversation on the side bar | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.5 | 0.25 | 0.75 | | | | | | | E012.14 | display messages in side bar | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.25 | 0.125 | 0.375 | | | | | | | E012.15 | send messag in side bar | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.25 | 0.125 | 0.375 | | | | | | | E012.16 | search conversations by user name | Frontend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.5 | 0.25 | 0.75 | | | | | | | E012.17 | integartion web socket to receive messages in real time | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 3 | 1.5 | 4.5 | | | | | | | E012.18 | integartion web socket for push notifications | Backend | Fonctionnelle |
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_20,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,20,25,2026-06-12T15:13:57.163610,894,| | | | | | | E012.18 | integartion web socket for push notifications | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 1.75 | 0.875 | 2.625 | | | | | | | E012.19 | integartion cron job for email notifications | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 4 | 2 | 6 | | | | | | | E012.20 | get messages by convo id + pagination + ordered by creation date | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 2 | 1 | 3 | | | | | | | E012.21 | get convos by user id + pagination ( each convo has to come with profile details of 2nd partie and the last msg of the conversation )+ rdered by creation date | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 1.5 | 0.75 | 2.25 | | | | | | | E012.22 | upload attachement | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.25 |
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_21,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,21,25,2026-06-12T15:13:57.163610,894,"attachement | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.25 | 0.125 | 0.375 | | | | | | | E012.23 | get attachements by convo id + pagination | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.5 | 0.25 | 0.75 | | | | | | | E012.24 | send message | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 2 | 1 | 3 | | | | | | | E012.25 | search convo by user name | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.5 | 0.25 | 0.75 | | | | | | | E012.26 | creation des tables messages , convo , conversations users , seen msgs , msg notif | Backend | Fonctionnelle | SF-Fonctionnelle | Commerciale | | | | | | | | 0.75 | 0.375 | 1.125 | | | | | | | | | | | | | | | | | | | | 25.5 | | 38.25 | | | | | | [Sheet: Modifs Doc] | Gestion Exigences Projet | | | | | | Client | | 0 | | | | Projet | | 0"
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_22,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,22,25,2026-06-12T15:13:57.163610,534,| | | [Sheet: Modifs Doc] | Gestion Exigences Projet | | | | | | Client | | 0 | | | | Projet | | 0 | | | | Réf BPA du Devis | | S0-00xyz | | | | Réf BPA du Projet | | PR-22-0xyz | | | | Réf Modèle Document | MD203 | | | | | Version Modèle Document | V1.5 | | | | | Version | Date | Modifications | Auteur(s) | Vérificateur(s) | Approbateur | V1.0 | [REDACTED_PHONE]:00:00 | Version initiale | Nihel K. | Mahdi B. + Ferjania BA | Imed A. | V1.1 | [REDACTED_PHONE]:00:00 | Ajout Colonne Objectif. Mise à jour Design | Mahdi B. | Imed A.
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_23,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,23,25,2026-06-12T15:13:57.163610,898,| V1.1 | [REDACTED_PHONE]:00:00 | Ajout Colonne Objectif. Mise à jour Design | Mahdi B. | Imed A. | N/A [Sheet: Params] | BU | Nature | Exigence identifiée pendant la phase | Source | Oui/Non | Statut Client | Statut Interne | Catégorie | SE | Fonctionnelle | Commerciale | CdC client | Oui | Validée par le client | Validée | *** SE | SE-TN | Performance | Conception | Workshop/réunion client | Non | Non validée par client | Non validée | SE-Processus | SE-MA | Reglementaire | Réalisation | Workshop/réunion Interne | N/A | N/A | N/A | SE-Mécanique | SF | Sécurité | Mise en œuvre | Standards client | | | | SE-Electrique | R&D | Standard Client | Support et maintenance | Standards ADDIXO | | | | SE-Soft | LOOYAS | Standard ADDIXO | | Reglementation | | | | SE-Auto | A définir | | | Demande modification | | | | SE-Fabrication | | | | | | | | SE-Intégration | | | | | | | | SE-Achats | | | |
MD203- Exigences Projet portail client Hydrex V1.1.xlsx_24,MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,24,25,2026-06-12T15:13:57.163610,364,| | | | SE-Fabrication | | | | | | | | SE-Intégration | | | | | | | | SE-Achats | | | | | | | | *** SF | | | | | | | | SF-Processus | | | | | | | | SF-Fonctionnelle | | | | | | | | SF-Connectivité Machine | | | | | | | | SF-Intégration SI | | | | | | | | SF-Software | | | | | | | | SF-Infra IT | | | | | | | | *** TC | | | | | | | | TC-Prestations sur site client
MD203- Exigences Projet portail client Hydrex V1.2.xlsx_0,MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,0,26,2026-06-12T15:13:57.271336,800,[Sheet: Gestion Exigences] | Gestion Exigences Projet | | | | | | | | | | | | | Chiffrage Réalisation (SF only) | | | Revue et Vérification Pendant la Conception | | | | | | | BU | | SF | | | | | | | | | | | | | | | | | | | | | Client | | PEC - Hydrex | | | | | | | | | | | | | | | | | | | | | Projet | | Portail Client | | | | | | | | | | | | | | | | | | | | | Réf BPA du Devis | | | S0-00xyz | | | | | | | | | | | | | | | | | | | | Réf BPA du Projet | | | PR-22-0xyz | | | | | | | | | | | | | | | | | | | | Réf Modèle Document | | | MD203 | | | | | Confidentiel | Usage Client Limité | | | | | | | | | | | | | | | Version Modèle Document | | | V1.5 | | | | | | | | | | | | | | | | | | | | Id | Objectif client | Intitulé Exigence | Option | Nature | Catégorie | Exigence idenfiée pendant la phase |
MD203- Exigences Projet portail client Hydrex V1.2.xlsx_1,MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,1,26,2026-06-12T15:13:57.271336,782,client | Intitulé Exigence | Option | Nature | Catégorie | Exigence idenfiée pendant la phase | Description de l'exigence | Source | Desciption de la solution MOMSOFT | Ecart entre exigence client et la solution proposée - préciser aussi les limites et hypothèses si applicable | Validation Interne | Validation Interne par: | Statut Client | HJ Dev | HJ Analyse et Test | Total HJ | Description comment la conception de la solution prend en compte l'exigence client | Conception réalisée par: | Revue conception réalisée par | Vérification de la conception réalisée par | Preuve de vérification | Notes | E001 | Administration de l'application | Configuration | Non | Fonctionnelle | SF-Fonctionnelle | Commerciale | Créer des comptes pour les utilisateurs internes et les clients.
MD203- Exigences Projet portail client Hydrex V1.2.xlsx_2,MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,2,26,2026-06-12T15:13:57.271336,738,"| SF-Fonctionnelle | Commerciale | Créer des comptes pour les utilisateurs internes et les clients. | CdC client | Configuration :
• Ajout, modification et suppression des utilisateurs internes (Admin, commerciaux, assistant commerciaux). • Ajout, modification et suppression des clients : Le client reçoit un mail contenant un lien à partir du quel il peut définir son mot de passe. • Affectation Client au commerciaux et aux assistants commerciaux
•Matrice des rôles | | | | | 3.5 | 1.75 | | | | | | |
| E003 | Permettre aux clients de suivre les commandes | Intégration des commandes | Non | Fonctionnelle | SF-Fonctionnelle | Commerciale | Utiliser les API de Sage X3 pour synchroniser automatiquement les données à fréquence définie."
MD203- Exigences Projet portail client Hydrex V1.2.xlsx_3,MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,3,26,2026-06-12T15:13:57.271336,621,"| Utiliser les API de Sage X3 pour synchroniser automatiquement les données à fréquence définie. | CdC client | API Intégration des commandes :
• Lire les données des commandes à partir de Sage X3 via webservice selon une fréquence prédéfinie ou à la demande. • Stocker les commandes dans la base de données Smart Factory. • Acquérir les données des bons de livraison et les factures à partir de Sage X3. • Acquérir les données du stock à partir de Sage X3. (Option) | Cette exigence nécéssite une collaboration entre l'équipe MOMSOFT et l'équipe Sage X3. Le nombre exact de webservice est à définir au cours du workshop."
MD203- Exigences Projet portail client Hydrex V1.2.xlsx_4,MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,4,26,2026-06-12T15:13:57.271336,884,"MOMSOFT et l'équipe Sage X3. Le nombre exact de webservice est à définir au cours du workshop. | | | | 18 | 9 | 27 | | | | | | Inclut la partie interfaçage avec X3
| E004 | Permettre aux clients de suivre les commandes | Affichage des commandes en cours | Non | Fonctionnelle | SF-Fonctionnelle | Commerciale | Afficher les commandes avec leur statut (validée, expédiée, livrée), intégrées depuis Sage X3. | CdC client | Interface Suivi des commandes :
• Afficher les données des commandes notamment le Numéro commande, date, article, statut, quantité.. •Tri et recherche multicritère | | | | | 1 | 0.5 | 1.5 | | | | | |
| E005 | Permettre aux clients d'accéder aux documents de commande | Visualisation des bons de livraison et factures | Non | Fonctionnelle | SF-Fonctionnelle | Commerciale | Permettre la visualisation et le téléchargement en PDF des bons de livraison et factures."
MD203- Exigences Projet portail client Hydrex V1.2.xlsx_5,MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,5,26,2026-06-12T15:13:57.271336,723,"| Permettre la visualisation et le téléchargement en PDF des bons de livraison et factures. | CdC client | Interface Suivi des commandes :
• Visualiser les bons de livraison et les factures. • Télecharger les bons de livraison et les factures. --> Pour les commandes livrées | | | | | 7 | 3.5 | 10.5 | | | | | |
| E006 | Informer les clients sur les délais de livraison | Délais prévisionnels des commandes | Non | Fonctionnelle | SF-Fonctionnelle | Commerciale | Afficher les délais prévisionnels à partir des données historiques de livraison extraites de Sage X3. | CdC client | Interface Suivi des commandes :
• Afficher une estimation des délais prévisonnels par client, Produit, Famille de produit, Type de commande .."
MD203- Exigences Projet portail client Hydrex V1.2.xlsx_6,MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences/MD203- Exigences Projet portail client Hydrex V1.2.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,6,26,2026-06-12T15:13:57.271336,862,"une estimation des délais prévisonnels par client, Produit, Famille de produit, Type de commande .. Cette estimation s'appuie sur ces données lues de Sage X3
• Délai d'expédition
• Réceptions prévues des commandes non soldées | | | | | 1 | 0.5 | 1.5 | | | | | |
| E007 | Informer les clients sur les ruptures de stock | Suivi des produits en rupture | Non | Fonctionnelle | SF-Fonctionnelle | Commerciale | Afficher une liste des produits en rupture, avec cause, alternatives proposées et date estimée de réapprovisionnement. | CdC client | Interface stock en rupture (Côté fournisseur):
• Définir les produits en rupture de stock. • Définir les alternatives pour chaque produit. • Préciser la date estimée de réapprovisionnement. Interface stock en rupture (Côté client):
• Consulter les produits en rupture, alternatives et date estimée de réapprovisionnement."
